t (s),T0 (C),T1 (C)
4890,113,39
4895,113,39
4900,113,39
4905,113,39
4910,112,39
4915,112,39
4920,112,39
4925,112,39
4930,111,39
4935,111,39
4940,111,38
4945,111,39
4950,110,38
4955,110,38
4960,110,38
4965,110,38
4970,110,38
4975,109,38
4980,109,38
4985,109,38
4990,109,38
4995,109,38
5000,109,38
5005,108,38
5010,108,38
5015,108,38
5020,108,38
5025,108,38
5030,108,38
5035,108,38
5040,107,38
5045,107,38
5050,107,38
5055,107,38
5060,107,38
5065,106,38
5070,106,38
5075,106,38
5080,106,38
5085,106,38
5090,106,38
5095,105,38
5100,105,38
5105,105,38
5110,105,38
5115,105,38
5120,104,38
5125,104,38
5130,104,38
5135,104,38
5140,104,38
5145,104,38
5150,104,38
5155,103,38
5160,103,38
5165,103,38
5170,103,38
5175,103,38
5180,102,38
5185,102,38
5190,102,38
5195,102,38
5200,102,38
5205,101,38
5210,101,38
5215,101,38
5220,101,38
5225,101,38
5230,101,38
5235,100,38
5240,100,38
5245,100,38
5250,100,38
5255,100,38
5260,100,38
5265,100,38
5270,99,38
5275,99,38
5280,99,37
5285,99,37
5290,99,37
5295,99,37
5300,98,37
5305,98,37
5310,98,37
5315,98,37
5320,98,37
5325,98,37
5330,98,37
5335,97,37
5340,97,37
5345,97,37
5350,97,37
5355,97,37
5360,97,37
5365,96,37
5370,96,37
5375,96,37
5380,96,37
5385,96,37
5390,96,37
5395,96,37
5400,96,37
5405,95,37
5410,95,37
5415,95,37
5420,95,37
5425,95,37
5430,95,37
5435,94,37
5440,94,37
5445,94,37
5450,94,37
5455,94,37
5460,94,37
5465,94,37
5470,94,37
5475,93,37
5480,93,37
5485,93,37
5490,93,37
5495,93,37
5500,93,37
5505,92,37
5510,92,37
5515,92,37
5520,92,37
5525,92,37
5530,92,37
5535,92,37
5540,91,37
5545,91,37
5550,91,37
5555,91,37
5560,91,37
5565,91,37
5570,91,37
5575,90,37
5580,90,37
5585,90,37
5590,90,37
5595,90,37
5600,90,37
5605,90,36
5610,89,37
5615,89,37
5620,89,37
5625,89,37
5630,89,37
5635,89,36
5640,89,36
5645,89,36
5650,88,36
5655,88,36
5660,88,36
5665,88,36
5670,88,36
5675,88,36
5680,88,36
5685,87,36
5690,87,36
5695,87,36
5700,87,36
5705,87,36
5710,87,36
5715,87,36
5720,87,36
5725,86,36
5730,86,36
5735,86,36
5740,86,36
5745,86,36
5750,86,36
5755,86,36
5760,86,36
5765,85,36
5770,85,36
5775,85,36
5780,85,36
5785,85,36
5790,85,36
5795,85,36
5800,85,36
5805,84,36
5810,84,36
5815,84,36
5820,84,36
5825,84,36
5830,84,36
5835,84,36
5840,84,36
5845,84,36
5850,83,36
5855,83,36
5860,83,36
5865,83,36
5870,83,36
5875,83,36
5880,83,36
5885,82,36
5890,82,36
5895,82,36
5900,82,35
5905,82,35
5910,82,35
5915,82,35
5920,82,35
5925,82,35
5930,81,35
5935,81,35
5940,81,35
5945,81,35
5950,81,35
5955,81,35
5960,81,35
5965,81,35
5970,80,35
5975,81,35
5980,80,35
5985,80,35
5990,80,35
5995,80,35
6000,80,35
6005,80,35
6010,80,35
6015,79,35
6020,79,35
6025,79,35
6030,79,35
6035,79,35
6040,79,35
6045,79,35
6050,79,35
6055,79,35
6060,78,35
6065,78,35
6070,78,35
6075,78,35
6080,78,35
6085,78,35
6090,78,35
6095,78,35
6100,78,35
6105,77,35
6110,77,35
6115,77,35
6120,77,35
6125,77,35
6130,77,35
6135,77,35
6140,77,35
6145,77,35
6150,77,35
6155,77,35
6160,76,35
6165,76,35
6170,76,35
6175,76,35
6180,76,35
6185,76,35
6190,76,35
6195,76,35
6200,76,35
6205,75,35
6210,75,35
6215,75,35
6220,75,35
6225,75,35
6230,75,35
6235,75,35
6240,75,35
6245,75,35
6250,74,35
6255,74,35
6260,74,35
6265,74,35
6270,74,35
6275,74,35
6280,74,35
6285,74,34
6290,74,35
6295,73,35
6300,73,35
6305,73,35
6310,73,35
6315,73,35
6320,73,34
6325,73,34
6330,73,34
6335,73,34
6340,73,34
6345,73,34
6350,72,34
6355,72,34
6360,72,34
6365,72,34
6370,72,34
6375,72,34
6380,72,34
6385,72,34
6390,72,34
6395,72,34
6400,72,34
6405,72,34
6410,71,34
6415,71,34
6420,71,34
6425,71,34
6430,71,34
6435,71,34
6440,71,34
6445,71,34
6450,71,34
6455,71,34
6460,70,34
6465,70,34
6470,70,34
6475,70,34
6480,70,34
6485,70,34
6490,70,34
6495,70,34
6500,70,34
6505,70,34
6510,70,34
6515,70,34
6520,69,34
6525,69,34
6530,69,34
6535,69,34
6540,69,34
6545,69,34
6550,69,34
6555,69,34
6560,68,34
6565,68,34
6570,68,34
6575,68,34
6580,68,34
6585,68,34
6590,68,34
6595,67,34
6600,67,34
6605,67,34
6610,67,34
6615,67,34
6620,67,34
6625,67,34
6630,66,34
6635,66,34
6640,66,34
6645,66,34
6650,66,34
6655,66,34
6660,65,34
6665,65,34
6670,65,34
6675,65,34
6680,65,34
6685,65,34
6690,65,34
6695,65,34
6700,64,34
6705,64,33
6710,64,33
6715,64,33
6720,64,33
6725,63,33
6730,63,33
6735,63,33
6740,63,33
6745,63,33
6750,63,33
6755,63,33
6760,63,33
6765,63,33
6770,62,33
6775,62,33
6780,62,33
6785,62,33
6790,62,33
6795,62,33
6800,61,33
6805,61,33
6810,61,33
6815,61,33
6820,61,33
6825,61,33
6830,61,33
6835,60,33
6840,60,33
6845,60,33
6850,60,33
6855,60,33
6860,60,33
6865,60,33
6870,59,33
6875,59,33
6880,59,33
6885,59,33
6890,59,33
6895,59,33
6900,59,33
6905,58,33
6910,58,33
6915,58,33
6920,58,33
6925,58,33
6930,58,33
6935,58,33
6940,57,33
6945,57,33
6950,57,33
6955,57,33
6960,57,33
6965,57,33
6970,56,33
6975,56,33
6980,56,33
6985,56,33
6990,56,33
6995,56,33
7000,56,33
7005,56,33
7010,55,33
7015,55,33
7020,55,33
7025,55,33
7030,55,33
7035,55,33
7040,55,33
7045,54,33
7050,54,33
7055,54,33
7060,54,33
7065,54,33
7070,54,33
7075,54,33
7080,53,33
7085,53,33
7090,53,33
7095,53,33
7100,53,33
7105,53,33
7110,53,32
7115,53,33
7120,53,32
7125,53,33
7130,52,32
7135,52,32
7140,52,32
7145,52,33
7150,52,32
7155,52,33
7160,52,32
7165,52,32
7170,51,32
7175,51,32
7180,51,32
7185,51,32
7190,51,32
7195,51,32
7200,51,32
7205,51,32
7210,51,32
7215,50,32
7220,50,32
7225,50,32
7230,50,32
7235,50,32
7240,50,32
7245,50,32
7250,50,32
7255,50,32
7260,50,32
7265,50,32
7270,49,32
7275,49,32
7280,49,32
7285,49,32
7290,49,32
7295,49,32
7300,49,32
7305,49,32
7310,48,32
7315,48,32
7320,48,32
7325,48,32
7330,48,32
7335,48,32
7340,48,32
7345,48,32
7350,48,32
7355,48,32
7360,48,32
7365,48,32
7370,48,32
7375,48,32
7380,48,32
7385,47,32
7390,47,32
7395,47,32
7400,47,32
7405,47,32
7410,47,32
7415,47,32
7420,47,32
7425,47,32
7430,47,32
7435,47,32
7440,47,32
7445,46,32
7450,46,32
7455,46,32
7460,46,32
7465,46,32
7470,46,32
7475,46,32
7480,46,32
7485,46,32
7490,46,32
7495,46,32
7500,46,32
7505,46,32
7510,46,32
7515,45,32
7520,45,32
7525,45,32
7530,45,32
7535,45,32
7540,45,32
7545,45,32
7550,45,32
7555,45,32
7560,45,32
7565,45,32
7570,45,32
7575,44,32
7580,44,32
7585,44,32
7590,44,32
7595,44,32
7600,44,32
7605,44,32
7610,44,32
7615,44,32
7620,44,32
7625,44,32
7630,44,32
7635,44,32
7640,43,32
7645,43,32
7650,43,32
7655,43,32
7660,43,32
7665,43,32
7670,43,32
7675,43,32
7680,43,32
7685,43,32
7690,43,32
7695,43,32
7700,43,32
7705,43,32
7710,43,32
7715,43,32
7720,43,32
7725,43,32
7730,42,32
7735,42,32
7740,42,31
7745,42,32
7750,42,32
7755,42,32
7760,42,32
7765,42,32
7770,42,31
7775,42,31
7780,42,31
7785,42,31
7790,42,31
7795,42,31
7800,42,31
7805,42,31
7810,42,31
7815,41,31
7820,41,31
7825,41,31
7830,41,31
7835,41,31
7840,41,31
7845,41,31
7850,41,31
7855,41,31
7860,41,31
7865,41,31
7870,41,31
7875,41,31
7880,41,31
7885,41,31
7890,41,31
7895,42,31
7900,42,31
7905,42,31
7910,42,31
7915,42,31
7920,42,31
7925,42,31
7930,42,31
7935,42,31
7940,43,31
7945,43,31
7950,43,31
7955,43,31
7960,43,31
7965,44,31
7970,44,31
7975,44,31
7980,44,31
7985,44,31
7990,44,31
7995,44,31
8000,44,31
8005,44,31
8010,44,31
8015,44,31
8020,45,31
8025,45,31
8030,46,31
8035,46,31
8040,46,31
8045,46,31
8050,47,31
8055,47,31
8060,48,31
8065,48,31
8070,48,31
8075,48,31
8080,50,31
8085,50,31
8090,50,31
8095,50,31
8100,49,31
8105,49,31
8110,50,31
8115,49,31
8120,50,31
8125,50,31
8130,50,31
8135,50,31
8140,50,31
8145,51,31
8150,50,31
8155,51,31
8160,51,31
8165,50,31
8170,50,31
8175,50,31
8180,50,31
8185,50,31
8190,51,31
8195,53,31
8200,53,31
8205,53,31
8210,52,31
8215,52,31
8220,51,31
8225,51,31
8230,52,31
8235,53,31
8240,53,31
8245,53,31
8250,53,31
8255,52,31
8260,53,31
8265,53,31
8270,53,31
8275,53,31
8280,53,31
8285,54,31
8290,54,31
8295,54,31
8300,54,31
8305,54,31
8310,55,31
8315,56,31
8320,56,31
8325,56,31
8330,56,31
8335,57,31
8340,56,31
8345,56,31
8350,56,31
8355,56,31
8360,56,31
8365,57,31
8370,57,31
8375,56,31
8380,57,31
8385,57,31
8390,57,31
8395,58,31
8400,59,31
8405,59,31
8410,58,31
8415,59,31
8420,59,31
8425,59,31
8430,59,31
8435,59,31
8440,60,31
8445,60,31
8450,60,31
8455,59,31
8460,60,31
8465,60,31
8470,60,31
8475,60,31
8480,61,31
8485,61,31
8490,61,31
8495,61,31
8500,61,31
8505,61,31
8510,61,31
8515,61,31
8520,62,31
8525,62,31
8530,63,31
8535,64,31
8540,63,31
8545,64,30
8550,64,31
8555,64,31
8560,64,31
8565,65,30
8570,65,30
8575,65,30
8580,64,31
8585,64,31
8590,64,31
8595,64,31
8600,65,30
8605,66,31
8610,66,30
8615,66,30
8620,65,30
8625,65,30
8630,66,30
8635,66,30
8640,65,31
8645,67,30
8650,66,30
8655,65,30
8660,65,30
8665,65,30
8670,66,31
8675,66,30
8680,66,30
8685,66,30
8690,66,30
8695,68,30
8700,68,30
8705,68,30
8710,68,30
8715,68,30
8720,68,30
8725,68,30
8730,68,30
8735,69,30
8740,69,30
8745,69,30
8750,70,30
8755,70,30
8760,69,30
8765,68,30
8770,69,30
8775,69,30
8780,69,30
8785,69,30
8790,70,30
8795,70,30
8800,71,30
8805,70,30
8810,71,30
8815,70,30
8820,70,30
8825,70,30
8830,70,30
8835,71,30
8840,71,30
8845,72,30
8850,72,30
8855,72,30
8860,73,30
8865,72,30
8870,72,30
8875,72,30
8880,71,30
8885,74,30
8890,73,30
8895,72,30
8900,73,30
8905,73,30
8910,73,30
8915,74,30
8920,75,30
8925,76,30
8930,77,30
8935,76,30
8940,76,30
8945,76,30
8950,76,30
8955,75,30
8960,75,30
8965,75,30
8970,74,30
8975,75,30
8980,75,30
8985,74,30
8990,75,30
8995,76,30
9000,76,30
9005,76,30
9010,75,30
