t (s),T0 (C),T1 (C)
940,115,0
945,115,0
950,115,0
955,115,0
960,116,0
965,116,0
970,116,0
975,117,0
980,117,0
985,117,0
990,117,0
995,117,0
1000,117,0
1005,117,0
1010,117,0
1015,117,0
1020,117,0
1025,118,0
1030,118,0
1035,118,0
1040,118,0
1045,118,0
1050,119,0
1055,119,0
1060,119,0
1065,119,0
1070,120,0
1075,120,0
1080,120,0
1085,120,0
1090,120,0
1095,120,0
1100,120,0
1105,120,0
1110,120,0
1115,120,0
1120,120,0
1125,120,0
1130,121,0
1135,121,0
1140,121,0
1145,121,0
1150,121,0
1155,122,0
1160,122,0
1165,122,0
1170,122,0
1175,122,0
1180,122,0
1185,123,0
1190,123,0
1195,124,0
1200,124,0
1205,124,0
1210,124,0
1215,124,0
1220,124,0
1225,124,0
1230,123,0
1235,124,0
1240,124,0
1245,124,0
1250,124,0
1255,124,0
1260,124,0
1265,125,0
1270,125,0
1275,125,0
1280,125,0
1285,125,0
1290,125,0
1295,126,0
1300,126,0
1305,126,0
1310,126,0
1315,126,0
1320,126,0
1325,126,0
1330,126,0
1335,127,0
1340,127,0
1345,127,0
1350,127,0
1355,128,0
1360,128,0
1365,128,0
1370,129,0
1375,129,0
1380,129,0
1385,129,0
1390,129,0
1395,129,0
1400,129,0
1405,129,0
1410,130,0
1415,129,0
1420,130,0
1425,130,0
1430,130,0
1435,130,0
1440,130,0
1445,130,0
1450,130,0
1455,130,0
1460,131,0
1465,131,0
1470,131,0
1475,131,0
1480,131,0
1485,131,0
1490,132,0
1495,132,0
1500,133,0
1505,133,0
1510,133,0
1515,133,0
1520,133,0
1525,133,0
1530,133,0
1535,133,0
1540,133,0
1545,133,0
1550,134,0
1555,134,0
1560,134,0
1565,134,0
1570,134,0
1575,134,0
1580,134,0
1585,135,0
1590,135,0
1595,135,0
1600,136,0
1605,136,0
1610,136,0
1615,136,0
1620,136,0
1625,136,0
1630,136,0
1635,136,0
1640,136,0
1645,136,0
1650,137,0
1655,137,0
1660,136,0
1665,137,0
1670,137,0
1675,137,0
1680,137,0
1685,137,0
1690,137,0
1695,138,0
1700,138,0
1705,138,0
1710,139,0
1715,139,0
1720,139,0
1725,139,0
1730,139,0
1735,139,0
1740,139,0
1745,139,0
1750,140,0
1755,139,0
1760,140,0
1765,140,0
1770,140,0
1775,140,0
1780,140,0
1785,140,0
1790,141,0
1795,141,0
1800,141,0
1805,141,0
1810,142,0
1815,142,0
1820,142,0
1825,142,0
1830,142,0
1835,142,0
1840,142,0
1845,142,0
1850,142,0
1855,143,0
1860,143,0
1865,143,0
1870,143,0
1875,144,0
1880,144,0
1885,144,0
1890,144,0
1895,145,0
1900,145,0
1905,145,0
1910,145,0
1915,145,0
1920,145,0
1925,145,0
1930,145,0
1935,145,0
1940,145,0
1945,146,0
1950,145,0
1955,145,0
1960,146,0
1965,146,0
1970,146,0
1975,146,0
1980,146,0
1985,146,0
1990,147,0
1995,147,0
2000,147,0
2005,147,0
2010,147,0
2015,148,0
2020,148,0
2025,148,0
2030,148,0
2035,149,0
2040,149,0
2045,149,0
2050,149,0
2055,149,0
2060,149,0
2065,150,0
2070,150,0
2075,150,0
2080,150,0
2085,150,0
2090,150,0
2095,149,0
2100,149,0
2105,149,0
2110,149,0
2115,149,0
2120,150,0
2125,150,0
2130,150,0
2135,150,0
2140,150,0
2145,149,0
2150,149,0
2155,150,0
2160,149,0
2165,149,0
2170,150,0
2175,149,0
2180,150,0
2185,150,0
2190,150,0
2195,150,0
2200,150,0
2205,149,0
2210,149,0
2215,150,0
2220,149,0
2225,149,0
2230,149,0
2235,149,0
2240,149,0
2245,150,0
2250,150,0
2255,150,0
2260,150,0
2265,150,0
2270,150,0
2275,150,0
2280,150,0
2285,149,0
2290,149,0
2295,149,0
2300,149,0
2305,149,0
2310,149,0
2315,150,0
2320,150,0
2325,150,0
2330,150,0
2335,149,0
2340,149,0
2345,150,0
2350,149,0
2355,150,0
2360,150,0
2365,150,0
2370,149,0
2375,149,0
2380,149,0
2385,149,0
2390,149,0
2395,149,0
2400,150,0
2405,150,0
2410,150,0
2415,150,0
2420,150,0
2425,150,0
2430,150,0
2435,150,0
2440,150,0
2445,149,0
2450,149,0
2455,149,0
2460,149,0
2465,149,0
2470,149,0
2475,149,0
2480,149,0
2485,149,0
2490,149,0
2495,150,0
2500,150,0
2505,150,0
2510,150,0
2515,149,0
2520,149,0
2525,149,0
2530,149,0
2535,149,0
2540,150,0
2545,149,0
2550,149,0
2555,149,0
2560,149,0
2565,149,0
2570,149,0
2575,149,0
2580,150,0
2585,150,0
2590,150,0
2595,150,0
2600,150,0
2605,150,0
2610,150,0
2615,150,0
2620,150,0
2625,150,0
2630,149,0
2635,149,0
2640,149,0
2645,149,0
2650,149,0
2655,149,0
2660,149,0
2665,149,0
2670,149,0
2675,149,0
2680,149,0
2685,149,0
2690,149,0
2695,149,0
2700,150,0
2705,149,0
2710,150,0
2715,149,0
2720,149,0
2725,150,0
2730,150,0
2735,150,0
2740,150,0
2745,150,0
2750,150,0
2755,150,0
2760,150,0
2765,150,0
2770,150,0
2775,149,0
2780,149,0
2785,148,0
2790,149,0
2795,149,0
2800,149,0
2805,149,0
2810,149,0
2815,149,0
2820,149,0
2825,149,0
2830,149,0
2835,149,0
2840,149,0
2845,149,0
2850,149,0
2855,149,0
2860,149,0
2865,149,0
2870,150,0
2875,150,0
2880,150,0
2885,150,0
2890,150,0
2895,150,0
2900,150,0
2905,150,0
2910,150,0
2915,150,0
2920,149,0
2925,149,0
2930,149,0
2935,149,0
2940,149,0
2945,149,0
2950,149,0
2955,149,0
2960,149,0
2965,149,0
2970,150,0
2975,150,0
2980,150,0
2985,150,0
2990,150,0
2995,150,0
3000,150,0
3005,149,0
3010,149,0
3015,149,0
3020,149,0
3025,149,0
3030,149,0
3035,149,0
3040,149,0
3045,149,0
3050,149,0
3055,149,0
3060,150,0
3065,150,0
3070,149,0
3075,149,0
3080,149,0
3085,149,0
3090,149,0
3095,149,0
3100,150,0
3105,149,0
3110,150,0
3115,150,0
3120,150,0
3125,150,0
3130,150,0
3135,150,0
3140,150,0
3145,149,0
3150,149,0
3155,149,0
3160,149,0
3165,149,0
3170,149,0
3175,149,0
3180,149,0
3185,150,0
3190,150,0
3195,150,0
3200,150,0
3205,150,0
3210,150,0
3215,149,0
3220,149,0
3225,149,0
3230,149,0
3235,149,0
3240,149,0
3245,149,0
3250,149,0
3255,149,0
3260,150,0
3265,149,0
3270,149,0
3275,149,0
3280,149,0
3285,149,0
3290,149,0
3295,150,0
3300,149,0
3305,149,0
3310,150,0
3315,150,0
3320,150,0
3325,150,0
3330,149,0
3335,149,0
3340,149,0
3345,149,0
3350,150,0
3355,149,0
3360,150,0
3365,150,0
3370,149,0
3375,150,0
3380,149,0
3385,149,0
3390,150,0
3395,149,0
3400,149,0
3405,149,0
3410,149,0
3415,149,0
3420,150,0
3425,150,0
3430,150,0
3435,149,0
3440,150,0
3445,149,0
3450,149,0
3455,149,0
3460,150,0
3465,150,0
3470,150,0
3475,150,0
3480,150,0
3485,149,0
3490,149,0
3495,149,0
3500,149,0
3505,149,0
3510,149,0
3515,149,0
3520,149,0
3525,149,0
3530,149,0
3535,149,0
3540,150,0
3545,149,0
3550,149,0
3555,149,0
3560,149,0
3565,150,0
3570,150,0
3575,150,0
3580,150,0
3585,150,0
3590,149,0
3595,149,0
3600,149,0
3605,149,0
3610,149,0
3615,149,0
3620,149,0
3625,149,0
3630,150,0
3635,150,0
3640,150,0
3645,150,0
3650,149,0
3655,149,0
3660,149,0
3665,150,0
3670,149,0
3675,149,0
3680,149,0
3685,149,0
3690,149,0
3695,149,0
3700,149,0
3705,150,0
3710,150,0
3715,150,0
3720,150,0
3725,150,0
3730,150,0
3735,149,0
3740,149,0
3745,149,0
3750,150,0
3755,150,0
3760,150,0
3765,150,0
3770,149,0
3775,149,0
3780,149,0
3785,149,0
3790,149,0
3795,149,0
3800,149,0
3805,149,0
3810,149,0
3815,149,0
3820,149,0
3825,149,0
3830,149,0
3835,149,0
3840,150,0
3845,150,0
3850,150,0
3855,150,0
3860,150,0
3865,150,0
3870,150,0
3875,149,0
3880,148,0
3885,149,0
3890,149,0
3895,149,0
3900,149,0
3905,149,0
3910,149,0
3915,149,0
3920,149,0
3925,149,0
3930,149,0
3935,149,0
3940,147,0
3945,145,0
3950,145,0
3955,145,0
3960,145,0
3965,146,0
3970,146,0
3975,146,0
3980,146,0
3985,146,0
3990,146,0
3995,146,0
4000,146,0
4005,146,0
4010,146,0
4015,146,0
4020,146,0
4025,145,0
4030,145,0
4035,145,0
4040,144,0
4045,144,0
4050,144,0
4055,144,0
4060,144,0
4065,143,0
4070,143,0
4075,143,0
4080,143,0
4085,143,0
4090,142,0
4095,142,0
4100,142,0
4105,142,0
4110,141,0
4115,141,0
4120,141,0
4125,141,0
4130,141,0
4135,140,0
4140,140,0
4145,140,0
4150,140,0
4155,140,0
4160,139,0
4165,139,0
4170,139,0
4175,139,0
4180,138,0
4185,138,0
4190,138,0
4195,138,0
4200,138,0
4205,138,0
4210,138,0
4215,137,0
4220,137,0
4225,137,0
4230,137,0
4235,136,0
4240,136,0
4245,136,0
4250,136,0
4255,136,0
4260,135,0
4265,135,0
4270,135,0
4275,134,0
4280,134,0
4285,134,0
4290,134,0
4295,134,0
4300,133,0
4305,133,0
4310,133,0
4315,133,0
4320,133,0
4325,132,0
4330,132,0
4335,132,0
4340,132,0
4345,131,0
4350,131,0
4355,131,0
4360,131,0
4365,131,0
4370,131,0
4375,131,0
4380,130,0
4385,130,0
4390,130,0
4395,130,0
4400,129,0
4405,129,0
4410,129,0
4415,129,0
4420,128,0
4425,128,0
4430,128,0
4435,128,0
4440,128,0
4445,127,0
4450,127,0
4455,127,0
4460,127,0
4465,127,0
4470,126,0
4475,126,0
4480,126,0
4485,126,0
4490,126,0
4495,125,0
4500,125,0
4505,125,0
4510,125,0
4515,125,0
4520,124,0
4525,124,0
4530,124,0
4535,124,0
4540,123,0
4545,123,0
4550,123,0
4555,123,0
4560,122,0
4565,122,0
4570,122,0
4575,122,0
4580,122,0
4585,122,0
4590,121,0
4595,121,0
4600,121,0
4605,121,0
4610,120,0
4615,120,0
4620,120,0
4625,120,0
4630,120,0
4635,119,0
4640,119,0
4645,119,0
4650,119,0
4655,118,0
4660,118,0
4665,118,0
4670,118,0
4675,117,0
4680,117,0
4685,117,0
4690,117,0
4695,117,0
4700,116,0
4705,116,0
4710,116,0
4715,116,0
4720,115,0
4725,115,0
4730,115,0
4735,115,0
4740,114,0
4745,114,0
4750,114,0
4755,114,0
4760,114,0
4765,114,0
4770,113,0
4775,113,0
4780,113,0
4785,113,0
4790,113,0
4795,112,0
4800,112,0
4805,112,0
4810,112,0
4815,112,0
4820,111,0
4825,111,0
4830,111,0
4835,111,0
4840,111,0
4845,110,0
4850,110,0
4855,110,0
4860,110,0
4865,110,0
4870,110,0
4875,109,0
4880,109,0
4885,109,0
4890,109,0
4895,108,0
4900,108,0
4905,108,0
4910,108,0
4915,108,0
4920,107,0
4925,107,0
4930,107,0
4935,107,0
4940,106,0
4945,106,0
4950,106,0
4955,106,0
4960,106,0
4965,105,0
4970,105,0
4975,105,0
4980,105,0
4985,105,0
4990,104,0
4995,104,0
5000,104,0
5005,104,0
5010,104,0
5015,104,0
5020,103,0
5025,103,0
5030,103,0
5035,103,0
5040,103,0
5045,102,0
5050,102,0
5055,102,0
5060,102,0
5065,102,0
5070,102,0
5075,101,0
5080,101,0
5085,101,0
5090,101,0
5095,101,0
5100,101,0
5105,100,0
5110,100,0
5115,100,0
5120,100,0
5125,99,0
5130,99,0
5135,99,0
5140,99,0
5145,99,0
5150,99,0
5155,99,0
5160,98,0
5165,98,0
5170,98,0
5175,98,0
5180,97,0
5185,97,0
5190,97,0
5195,97,0
5200,97,0
5205,96,0
5210,97,0
5215,96,0
5220,96,0
5225,96,0
5230,96,0
5235,96,0
5240,96,0
5245,96,0
5250,96,0
5255,95,0
5260,95,0
5265,95,0
5270,95,0
5275,95,0
5280,95,0
5285,94,0
5290,94,0
5295,94,0
5300,94,0
5305,94,0
5310,94,0
5315,93,0
5320,93,0
5325,93,0
5330,93,0
5335,93,0
5340,93,0
5345,93,0
5350,92,0
5355,92,0
5360,92,0
5365,92,0
5370,92,0
5375,92,0
5380,91,0
5385,91,0
5390,91,0
5395,91,0
5400,91,0
5405,91,0
5410,90,0
5415,90,0
5420,90,0
5425,90,0
5430,90,0
5435,90,0
5440,90,0
5445,89,0
5450,89,0
5455,89,0
5460,89,0
5465,89,0
5470,89,0
5475,89,0
5480,88,0
5485,88,0
5490,88,0
5495,88,0
5500,88,0
5505,88,0
5510,88,0
5515,87,0
5520,87,0
5525,87,0
5530,87,0
5535,87,0
5540,87,0
5545,87,0
5550,87,0
5555,86,0
5560,86,0
5565,86,0
5570,86,0
5575,86,0
5580,86,0
5585,85,0
5590,85,0
5595,85,0
5600,85,0
5605,85,0
5610,85,0
5615,85,0
5620,84,0
5625,85,0
5630,84,0
5635,84,0
5640,84,0
5645,84,0
5650,84,0
5655,84,0
5660,83,0
5665,83,0
5670,83,0
5675,83,0
5680,83,0
5685,83,0
5690,83,0
5695,83,0
5700,82,0
5705,82,0
5710,82,0
5715,82,0
5720,82,0
5725,82,0
5730,82,0
5735,82,0
5740,82,0
5745,81,0
5750,81,0
5755,81,0
5760,81,0
5765,81,0
5770,81,0
5775,80,0
5780,80,0
5785,80,0
5790,80,0
5795,80,0
5800,80,0
5805,80,0
5810,80,0
5815,79,0
5820,79,0
5825,79,0
5830,79,0
5835,79,0
5840,79,0
5845,79,0
5850,79,0
5855,79,0
5860,78,0
5865,78,0
5870,78,0
5875,78,0
5880,78,0
5885,78,0
5890,78,0
5895,78,0
5900,77,0
5905,77,0
5910,77,0
5915,77,0
5920,77,0
5925,77,0
5930,77,0
5935,77,0
5940,76,0
5945,76,0
5950,76,0
5955,76,0
5960,76,0
5965,76,0
5970,76,0
5975,76,0
5980,76,0
5985,76,0
5990,75,0
5995,75,0
6000,75,0
6005,75,0
6010,75,0
6015,75,0
6020,75,0
6025,74,0
6030,74,0
6035,74,0
6040,74,0
6045,74,0
6050,74,0
6055,74,0
6060,74,0
6065,74,0
6070,74,0
6075,74,0
6080,74,0
6085,73,0
6090,73,0
6095,73,0
6100,73,0
6105,73,0
6110,73,0
6115,73,0
6120,72,0
6125,72,0
6130,72,0
6135,72,0
6140,72,0
6145,72,0
6150,72,0
6155,72,0
6160,72,0
6165,72,0
6170,72,0
6175,71,0
6180,71,0
6185,71,0
6190,71,0
6195,71,0
6200,71,0
6205,71,0
6210,71,0
6215,71,0
6220,71,0
6225,70,0
6230,70,0
6235,70,0
6240,70,0
6245,70,0
6250,70,0
6255,70,0
6260,70,0
6265,70,0
6270,70,0
6275,69,0
6280,69,0
6285,69,0
6290,69,0
6295,69,0
6300,69,0
6305,69,0
6310,69,0
6315,68,0
6320,68,0
6325,68,0
6330,68,0
6335,68,0
6340,68,0
6345,68,0
6350,68,0
6355,68,0
6360,68,0
6365,68,0
6370,67,0
6375,67,0
6380,67,0
6385,67,0
6390,67,0
6395,67,0
6400,67,0
6405,67,0
6410,67,0
6415,67,0
6420,67,0
6425,67,0
6430,66,0
6435,66,0
6440,66,0
6445,66,0
6450,66,0
6455,66,0
6460,66,0
6465,66,0
6470,66,0
6475,66,0
6480,65,0
6485,65,0
6490,65,0
6495,65,0
6500,65,0
6505,65,0
6510,65,0
6515,65,0
6520,65,0
6525,65,0
6530,65,0
6535,64,0
6540,64,0
6545,64,0
6550,64,0
6555,64,0
6560,64,0
6565,64,0
6570,64,0
6575,64,0
6580,64,0
6585,64,0
6590,64,0
6595,64,0
6600,63,0
6605,63,0
6610,63,0
6615,63,0
6620,63,0
6625,63,0
6630,63,0
6635,63,0
6640,63,0
6645,62,0
6650,62,0
6655,62,0
6660,62,0
6665,62,0
6670,62,0
6675,62,0
6680,62,0
6685,62,0
6690,62,0
6695,62,0
6700,62,0
6705,62,0
6710,61,0
6715,61,0
6720,61,0
6725,61,0
6730,61,0
6735,61,0
6740,61,0
6745,61,0
6750,61,0
6755,61,0
6760,61,0
6765,61,0
6770,61,0
6775,61,0
6780,60,0
6785,60,0
6790,60,0
6795,60,0
6800,60,0
6805,60,0
6810,60,0
6815,60,0
6820,60,0
6825,60,0
6830,60,0
6835,59,0
6840,59,0
6845,59,0
6850,59,0
6855,59,0
6860,59,0
6865,59,0
6870,59,0
6875,59,0
6880,59,0
6885,59,0
6890,58,0
6895,58,0
6900,58,0
6905,58,0
6910,58,0
6915,58,0
6920,58,0
6925,58,0
6930,57,0
6935,57,0
6940,57,0
6945,57,0
6950,57,0
6955,57,0
6960,56,0
6965,56,0
6970,56,0
6975,56,0
6980,56,0
6985,56,0
6990,56,0
6995,56,0
7000,55,0
7005,55,0
7010,55,0
7015,55,0
7020,55,0
7025,55,0
7030,54,0
7035,54,0
7040,54,0
7045,54,0
7050,54,0
7055,54,0
7060,54,0
7065,53,0
7070,53,0
7075,53,0
7080,53,0
7085,53,0
7090,53,0
7095,53,0
7100,53,0
7105,52,0
7110,52,0
7115,52,0
7120,52,0
7125,52,0
7130,52,0
7135,52,0
7140,51,0
7145,51,0
7150,51,0
7155,51,0
7160,51,0
7165,51,0
7170,51,0
7175,51,0
7180,50,0
7185,50,0
7190,50,0
7195,50,0
7200,50,0
7205,50,0
7210,49,0
7215,49,0
7220,49,0
7225,49,0
7230,49,0
7235,49,0
7240,49,0
7245,49,0
7250,49,0
7255,48,0
7260,48,0
7265,48,0
7270,48,0
7275,48,0
7280,48,0
7285,48,0
7290,48,0
7295,48,0
7300,48,0
7305,47,0
7310,47,0
7315,47,0
7320,47,0
7325,47,0
7330,47,0
7335,47,0
7340,47,0
7345,47,0
7350,46,0
7355,46,0
7360,46,0
7365,46,0
7370,46,0
7375,46,0
7380,46,0
7385,46,0
7390,46,0
7395,45,0
7400,45,0
7405,45,0
7410,45,0
7415,45,0
7420,45,0
7425,45,0
7430,45,0
7435,45,0
7440,45,0
7445,45,0
7450,45,0
7455,45,0
7460,44,0
7465,44,0
7470,44,0
7475,44,0
7480,44,0
7485,44,0
7490,44,0
7495,44,0
7500,44,0
7505,44,0
7510,44,0
7515,44,0
7520,44,0
7525,44,0
7530,44,0
7535,44,0
7540,44,0
7545,44,0
7550,44,0
7555,45,0
7560,44,0
7565,45,0
7570,45,0
7575,45,0
7580,45,0
7585,45,0
7590,45,0
7595,45,0
7600,44,0
7605,44,0
7610,44,0
7615,45,0
7620,45,0
7625,44,0
7630,44,0
7635,44,0
7640,44,0
7645,44,0
7650,44,0
7655,44,0
7660,44,0
7665,44,0
7670,44,0
7675,44,0
7680,44,0
7685,44,0
7690,44,0
7695,44,0
7700,44,0
7705,44,0
7710,44,0
7715,44,0
7720,44,0
7725,44,0
7730,44,0
7735,44,0
7740,44,0
7745,44,0
7750,44,0
7755,44,0
7760,44,0
7765,44,0
7770,43,0
7775,44,0
7780,43,0
7785,43,0
7790,43,0
7795,43,0
7800,43,0
7805,43,0
7810,43,0
7815,43,0
7820,43,0
7825,43,0
7830,43,0
7835,43,0
7840,43,0
7845,43,0
7850,43,0
7855,43,0
7860,43,0
7865,43,0
7870,43,0
7875,43,0
7880,43,0
7885,43,0
7890,43,0
7895,43,0
7900,43,0
7905,43,0
7910,43,0
7915,43,0
7920,43,0
7925,43,0
7930,43,0
7935,43,0
7940,43,0
7945,44,0
7950,44,0
7955,44,0
7960,45,0
7965,45,0
7970,45,0
7975,45,0
7980,46,0
7985,46,0
7990,46,0
7995,46,0
8000,46,0
8005,46,0
8010,47,0
8015,47,0
8020,47,0
8025,47,0
8030,47,0
8035,47,0
8040,47,0
8045,48,0
8050,48,0
8055,48,0
8060,48,0
8065,48,0
8070,48,0
8075,48,0
8080,48,0
8085,49,0
8090,49,0
8095,49,0
8100,49,0
8105,50,0
8110,50,0
8115,50,0
8120,50,0
8125,50,0
8130,50,0
8135,50,0
8140,50,0
8145,50,0
8150,50,0
8155,51,0
8160,51,0
8165,51,0
8170,51,0
8175,51,0
8180,51,0
8185,52,0
8190,52,0
8195,52,0
8200,52,0
8205,52,0
8210,53,0
8215,53,0
8220,53,0
8225,54,0
8230,53,0
8235,54,0
8240,54,0
8245,54,0
8250,54,0
8255,54,0
8260,54,0
8265,54,0
8270,54,0
8275,54,0
8280,54,0
8285,54,0
8290,55,0
8295,55,0
8300,55,0
8305,55,0
8310,55,0
8315,55,0
8320,55,0
8325,56,0
8330,56,0
8335,56,0
8340,57,0
8345,57,0
8350,57,0
8355,57,0
8360,58,0
8365,58,0
8370,58,0
8375,58,0
8380,58,0
8385,58,0
8390,58,0
8395,58,0
8400,58,0
8405,58,0
8410,58,0
8415,58,0
8420,58,0
8425,58,0
8430,59,0
8435,59,0
8440,59,0
8445,60,0
8450,60,0
8455,60,0
8460,60,0
8465,61,0
8470,61,0
8475,61,0
8480,61,0
8485,61,0
8490,61,0
8495,61,0
8500,62,0
8505,62,0
8510,62,0
8515,62,0
8520,62,0
8525,62,0
8530,62,0
8535,62,0
8540,63,0
8545,63,0
8550,63,0
8555,63,0
8560,63,0
8565,63,0
8570,63,0
8575,64,0
8580,64,0
8585,64,0
8590,64,0
8595,64,0
8600,65,0
8605,65,0
8610,65,0
8615,65,0
8620,65,0
8625,65,0
8630,65,0
8635,65,0
8640,66,0
8645,66,0
8650,66,0
8655,66,0
8660,66,0
8665,66,0
8670,67,0
8675,67,0
8680,67,0
8685,67,0
8690,67,0
8695,67,0
8700,67,0
8705,67,0
8710,67,0
8715,68,0
8720,68,0
8725,68,0
8730,69,0
8735,69,0
8740,69,0
8745,69,0
8750,69,0
8755,69,0
8760,70,0
8765,70,0
8770,70,0
8775,70,0
8780,70,0
8785,70,0
8790,70,0
8795,70,0
8800,71,0
8805,70,0
8810,71,0
8815,71,0
8820,71,0
8825,71,0
8830,71,0
8835,72,0
8840,72,0
8845,72,0
8850,72,0
8855,72,0
8860,72,0
8865,72,0
8870,73,0
8875,73,0
8880,73,0
8885,73,0
8890,73,0
8895,74,0
8900,74,0
8905,74,0
8910,74,0
8915,75,0
8920,75,0
8925,75,0
8930,75,0
8935,74,0
8940,75,0
8945,75,0
8950,75,0
8955,75,0
8960,75,0
8965,75,0
8970,75,0
8975,75,0
8980,75,0
8985,76,0
8990,76,0
8995,76,0
9000,76,0
9005,77,0
9010,77,0
9015,77,0
9020,77,0
9025,77,0
9030,78,0
9035,78,0
9040,78,0
9045,78,0
9050,78,0
9055,78,0
9060,78,0
9065,79,0
9070,79,0
9075,79,0
9080,80,0
9085,80,0
9090,80,0
9095,80,0
9100,80,0
9105,80,0
9110,80,0
9115,80,0
9120,80,0
9125,80,0
9130,80,0
9135,80,0
9140,80,0
9145,80,0
9150,81,0
9155,81,0
9160,81,0
9165,82,0
9170,82,0
9175,82,0
9180,82,0
9185,82,0
9190,82,0
9195,83,0
9200,83,0
9205,83,0
9210,83,0
9215,83,0
9220,83,0
9225,83,0
9230,83,0
9235,84,0
9240,84,0
9245,84,0
9250,85,0
9255,85,0
9260,85,0
9265,85,0
9270,85,0
9275,85,0
9280,85,0
9285,85,0
9290,85,0
9295,86,0
9300,86,0
9305,87,0
9310,86,0
9315,86,0
9320,87,0
9325,87,0
9330,87,0
9335,87,0
9340,87,0
9345,87,0
9350,87,0
9355,87,0
9360,87,0
9365,87,0
9370,87,0
9375,87,0
9380,88,0
9385,88,0
9390,88,0
9395,88,0
9400,88,0
9405,89,0
9410,89,0
9415,89,0
9420,90,0
9425,90,0
9430,90,0
9435,90,0
9440,91,0
9445,91,0
9450,91,0
9455,91,0
9460,91,0
9465,91,0
9470,91,0
9475,91,0
9480,91,0
9485,91,0
9490,91,0
9495,91,0
9500,92,0
9505,92,0
9510,92,0
9515,92,0
9520,92,0
9525,92,0
9530,92,0
9535,93,0
9540,93,0
9545,93,0
9550,93,0
9555,94,0
9560,94,0
9565,94,0
9570,94,0
9575,95,0
9580,95,0
9585,95,0
9590,95,0
9595,95,0
9600,95,0
9605,95,0
9610,95,0
9615,95,0
9620,95,0
9625,96,0
9630,96,0
9635,96,0
9640,96,0
9645,96,0
9650,96,0
9655,96,0
9660,96,0
9665,97,0
9670,97,0
9675,97,0
9680,97,0
9685,97,0
9690,98,0
9695,98,0
9700,98,0
9705,98,0
9710,98,0
9715,98,0
9720,98,0
9725,99,0
9730,99,0
9735,99,0
9740,99,0
9745,100,0
9750,100,0
9755,100,0
9760,100,0
9765,100,0
9770,100,0
9775,100,0
9780,100,0
9785,100,0
9790,100,0
9795,101,0
9800,101,0
9805,101,0
9810,102,0
9815,102,0
9820,102,0
9825,102,0
9830,102,0
9835,102,0
9840,102,0
9845,102,0
9850,102,0
9855,102,0
9860,102,0
9865,103,0
9870,103,0
9875,103,0
9880,103,0
9885,103,0
9890,103,0
9895,104,0
9900,104,0
9905,104,0
9910,105,0
9915,105,0
9920,105,0
9925,105,0
9930,105,0
9935,105,0
9940,105,0
9945,106,0
9950,106,0
9955,106,0
9960,106,0
9965,106,0
9970,106,0
9975,106,0
9980,106,0
9985,107,0
9990,107,0
9995,107,0
10000,107,0
10005,107,0
10010,107,0
10015,107,0
10020,107,0
10025,108,0
10030,108,0
10035,108,0
10040,108,0
10045,108,0
10050,108,0
10055,109,0
10060,109,0
10065,109,0
10070,109,0
10075,109,0
10080,109,0
10085,110,0
10090,110,0
10095,110,0
10100,110,0
10105,110,0
10110,110,0
